result,table,_start,_stop,_time,_value,_field,_measurement,sensor
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:19:58.237557+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:20:01.779931+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:20:05.942767+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:20:09.881281+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:23:47.870547+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:23:50.393233+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:23:54.444318+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:23:58.495565+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:24:02.539090+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:24:06.624098+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:24:10.650090+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:24:14.691278+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:24:18.731514+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:24:22.774017+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:24:26.812680+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:24:30.855945+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:24:34.895100+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:24:38.934889+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:24:42.979406+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:24:47.023112+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:24:51.060448+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:24:55.102568+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:24:59.140710+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:28:13.415674+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:28:21.071219+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:30:41.257185+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:30:45.293243+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:30:49.332041+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:30:53.371035+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:30:57.420987+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:31:01.453487+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:31:05.593336+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:32:26.198484+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:32:30.232717+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:32:34.273985+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:35:26.964149+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:35:31.013598+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:35:35.050930+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:35:39.082532+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:35:43.133211+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:35:47.177578+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:37:32.588999+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:37:36.643918+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:37:40.686082+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:37:44.714136+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:39:57.348460+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:40:01.407218+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:40:05.461308+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:40:09.508111+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:40:13.560477+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:40:17.604124+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:41:03.530042+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:41:07.580334+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:41:11.637126+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:41:15.679636+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:55:19.791411+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:55:22.336833+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:55:26.406259+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:55:30.458777+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:55:34.511100+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:55:38.564367+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:55:42.616022+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:55:46.672974+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:55:50.719846+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:55:54.760538+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:55:58.819163+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:56:02.865258+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:56:06.989521+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:56:10.960372+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:56:15.004540+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:56:19.047520+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:56:23.097850+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:56:27.211497+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:56:31.288404+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:56:35.312944+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:56:39.338195+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:56:43.370694+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:56:47.431741+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:56:51.454953+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:56:55.518335+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:56:59.548222+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:57:03.587834+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:57:52.486684+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:57:56.491140+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:58:00.514508+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:59:49.452029+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:59:53.492471+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 15:59:57.533503+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:00:01.577902+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:00:05.617743+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:00:09.644981+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:00:13.692679+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:00:17.749538+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:03:04.161964+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:03:08.140950+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:03:12.192231+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:14:05.780074+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:14:09.769371+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:14:13.816647+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:14:17.855775+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:14:21.895772+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:14:25.941594+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:14:29.979257+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:15:14.486769+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:15:19.267659+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:15:22.560428+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:15:46.394350+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:15:50.650904+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:15:54.300446+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:15:58.347747+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:16:02.394393+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:16:06.467590+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:16:10.482218+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:16:14.523733+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:16:18.566106+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:16:22.614264+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:16:26.659935+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:16:30.704472+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:16:34.741697+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:16:38.790378+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:16:42.838009+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:16:46.885006+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:16:50.928188+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:16:54.971411+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:16:59.018940+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:17:03.062038+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:17:07.150024+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:17:11.150174+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:17:15.194678+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:17:19.239906+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:17:23.282964+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:17:27.348218+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:17:31.392592+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:17:35.439775+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:17:39.482057+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:17:43.530188+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:17:47.572892+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:17:51.618423+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:17:55.666267+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:17:59.721415+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:18:03.769917+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:18:07.814467+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:18:11.858878+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:18:15.908441+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:18:19.955218+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:18:23.997559+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:18:28.044168+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:18:32.085601+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:18:36.130930+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:18:40.177657+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:18:44.220097+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:18:48.263446+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:18:52.310880+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:18:56.353528+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:19:00.398835+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:19:04.449176+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:19:08.493106+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:19:12.533802+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:19:16.582859+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:19:20.625480+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:19:24.671701+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:19:28.714850+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:19:32.761505+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:19:36.812246+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:19:40.868493+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:19:44.916764+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:19:48.958013+00:00,1.0,value,metricas,motor_traslacion_vel
_result,10,1970-01-01 00:00:00+00:00,2023-08-31 23:16:03.116458+00:00,2023-09-14 16:19:53.003376+00:00,1.0,value,metricas,motor_traslacion_vel
